merchant_id,state,business_segment,city_tier,acquisition_channel,onboard_date,qr_ready,first_txn,active_7d,retained_30d,high_frequency,device_deployed,qr_ready_date,first_txn_date,active_7d_date,retained_30d_date,device_deployed_date
M003718,Madhya Pradesh,Pharmacy,Tier 1,Organic QR,2025-09-30,1,0,0,0,0,0,2025-10-03,,,,
M003719,Rajasthan,Food & Beverage,Tier 1,Organic QR,2026-03-07,1,1,0,0,0,0,2026-03-10,2026-03-11,,,
M003720,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2025-10-04,1,1,1,1,1,1,2025-10-07,2025-10-09,2025-10-08,2025-10-24,2025-12-02
M003721,Uttar Pradesh,Kirana/Grocery,Tier 3+,Partner,2026-02-19,1,1,1,1,1,0,2026-02-19,2026-02-22,2026-02-24,2026-03-25,
M003722,Telangana,Kirana/Grocery,Tier 3+,Field sales,2026-01-29,1,0,0,0,0,0,2026-01-31,,,,
M003723,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-04-01,1,1,1,1,0,0,2026-04-04,2026-04-06,2026-04-06,2026-04-30,
M003724,Maharashtra,Other,Tier 3+,Organic QR,2026-06-28,1,0,0,0,0,0,2026-06-28,,,,
M003725,Uttar Pradesh,Kirana/Grocery,Tier 1,Organic QR,2025-07-04,1,0,0,0,0,0,2025-07-05,,,,
M003726,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2026-06-27,1,1,1,1,0,0,2026-06-27,2026-07-01,2026-07-02,2026-07-25,
M003727,Maharashtra,Fashion/Retail,Tier 3+,Field sales,2025-08-09,1,1,0,0,0,0,2025-08-11,2025-08-09,,,
M003728,Karnataka,Services,Tier 1,Online,2026-01-09,1,0,0,0,0,0,2026-01-09,,,,
M003729,Bihar,Food & Beverage,Tier 2,Organic QR,2025-11-02,1,1,1,0,0,0,2025-11-02,2025-11-09,2025-11-05,,
M003730,Uttar Pradesh,Services,Tier 2,Field sales,2026-02-19,1,1,1,0,0,0,2026-02-20,2026-02-21,2026-02-26,,
M003731,Madhya Pradesh,Other,Tier 3+,Referral,2026-03-21,1,1,0,0,0,0,2026-03-24,2026-03-28,,,
M003732,Uttar Pradesh,Kirana/Grocery,Tier 1,Referral,2026-05-10,1,0,0,0,0,0,2026-05-10,,,,
M003733,Madhya Pradesh,Kirana/Grocery,Tier 3+,Field sales,2025-11-24,1,1,1,1,0,0,2025-11-27,2025-11-27,2025-11-28,2025-12-29,
M003734,Madhya Pradesh,Fashion/Retail,Tier 3+,Organic QR,2026-06-06,1,1,0,0,0,0,2026-06-08,2026-06-10,,,
M003735,Maharashtra,Fashion/Retail,Tier 3+,Field sales,2025-10-26,1,1,1,0,0,0,2025-10-29,2025-11-02,2025-11-03,,
M003736,West Bengal,Other,Tier 1,Organic QR,2025-09-13,1,1,0,0,0,0,2025-09-16,2025-09-14,,,
M003737,Maharashtra,Food & Beverage,Tier 1,Partner,2025-11-16,1,1,1,1,1,1,2025-11-18,2025-11-16,2025-11-26,2025-12-09,2025-12-02
M003738,Rajasthan,Other,Tier 2,Field sales,2026-01-09,1,1,1,0,0,0,2026-01-12,2026-01-10,2026-01-13,,
M003739,Madhya Pradesh,Food & Beverage,Tier 2,Organic QR,2026-03-01,1,0,0,0,0,0,2026-03-03,,,,
M003740,Telangana,Pharmacy,Tier 1,Field sales,2026-04-30,1,0,0,0,0,0,2026-04-30,,,,
M003741,Rajasthan,Fashion/Retail,Tier 3+,Organic QR,2025-09-21,1,1,1,0,0,0,2025-09-23,2025-09-27,2025-09-26,,
M003742,Telangana,Kirana/Grocery,Tier 1,Field sales,2025-10-19,1,1,1,1,1,0,2025-10-19,2025-10-19,2025-10-23,2025-11-11,
M003743,Maharashtra,Kirana/Grocery,Tier 2,Referral,2026-06-08,1,1,1,0,0,0,2026-06-08,2026-06-13,2026-06-17,,
M003744,Maharashtra,Services,Tier 3+,Organic QR,2025-12-08,1,1,0,0,0,0,2025-12-11,2025-12-11,,,
M003745,Maharashtra,Fashion/Retail,Tier 2,Field sales,2025-09-27,1,1,0,0,0,0,2025-09-30,2025-09-27,,,
M003746,Maharashtra,Kirana/Grocery,Tier 3+,Referral,2026-06-25,1,1,1,1,1,0,2026-06-28,2026-06-26,2026-07-04,2026-07-26,
M003747,Rajasthan,Fashion/Retail,Tier 2,Field sales,2025-12-11,1,1,1,1,0,1,2025-12-11,2025-12-17,2025-12-19,2026-01-14,2026-02-10
M003748,Uttar Pradesh,Food & Beverage,Tier 2,Organic QR,2026-06-25,0,0,0,0,0,0,,,,,
M003749,Uttar Pradesh,Food & Beverage,Tier 1,Organic QR,2026-06-01,0,0,0,0,0,0,,,,,
M003750,Bihar,Food & Beverage,Tier 2,Field sales,2026-05-27,1,1,1,1,1,0,2026-05-30,2026-05-30,2026-06-03,2026-06-22,
M003751,Maharashtra,Other,Tier 2,Field sales,2026-01-29,1,1,0,0,0,0,2026-01-29,2026-02-02,,,
M003752,Karnataka,Kirana/Grocery,Tier 3+,Field sales,2026-04-18,1,1,1,1,1,1,2026-04-21,2026-04-20,2026-04-25,2026-05-10,2026-06-05
M003753,Bihar,Services,Tier 3+,Partner,2026-06-16,1,1,1,1,0,0,2026-06-16,2026-06-20,2026-06-20,2026-07-19,
M003754,West Bengal,Kirana/Grocery,Tier 1,Partner,2025-10-07,1,1,0,0,0,0,2025-10-07,2025-10-07,,,
M003755,Uttar Pradesh,Other,Tier 1,Field sales,2025-07-14,1,1,1,1,1,0,2025-07-14,2025-07-21,2025-07-21,2025-08-05,
M003756,Maharashtra,Fashion/Retail,Tier 2,Field sales,2025-10-26,1,1,0,0,0,0,2025-10-29,2025-11-01,,,
M003757,Madhya Pradesh,Kirana/Grocery,Tier 2,Online,2026-02-18,1,1,0,0,0,0,2026-02-21,2026-02-22,,,
M003758,West Bengal,Kirana/Grocery,Tier 1,Field sales,2026-01-16,1,1,1,1,1,1,2026-01-16,2026-01-23,2026-01-21,2026-02-12,2026-02-08
M003759,Uttar Pradesh,Food & Beverage,Tier 1,Field sales,2025-07-30,1,1,0,0,0,0,2025-08-02,2025-08-06,,,
M003760,Karnataka,Food & Beverage,Tier 1,Partner,2026-01-21,0,0,0,0,0,0,,,,,
M003761,Maharashtra,Fashion/Retail,Tier 2,Field sales,2025-09-02,1,1,0,0,0,0,2025-09-03,2025-09-05,,,
M003762,Rajasthan,Services,Tier 1,Online,2026-01-01,1,1,1,0,0,0,2026-01-04,2026-01-08,2026-01-07,,
M003763,West Bengal,Food & Beverage,Tier 3+,Field sales,2026-01-27,1,1,1,1,1,0,2026-01-28,2026-01-29,2026-02-05,2026-02-22,
M003764,Rajasthan,Pharmacy,Tier 1,Referral,2026-02-18,1,1,0,0,0,0,2026-02-20,2026-02-24,,,
M003765,Telangana,Food & Beverage,Tier 2,Field sales,2025-11-28,1,1,0,0,0,0,2025-12-01,2025-11-28,,,
M003766,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2025-11-27,1,1,0,0,0,0,2025-11-28,2025-11-29,,,
M003767,Madhya Pradesh,Kirana/Grocery,Tier 1,Field sales,2026-03-05,0,0,0,0,0,0,,,,,
M003768,Uttar Pradesh,Food & Beverage,Tier 3+,Online,2026-03-31,0,0,0,0,0,0,,,,,
M003769,Madhya Pradesh,Services,Tier 2,Organic QR,2026-04-21,1,1,1,0,0,0,2026-04-22,2026-04-21,2026-05-01,,
M003770,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2025-10-30,1,1,0,0,0,0,2025-11-01,2025-11-05,,,
M003771,Telangana,Services,Tier 2,Online,2025-12-02,1,1,1,1,1,0,2025-12-02,2025-12-07,2025-12-06,2025-12-25,
M003772,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2025-10-29,0,0,0,0,0,0,,,,,
M003773,Uttar Pradesh,Pharmacy,Tier 1,Field sales,2026-01-09,1,1,1,0,0,0,2026-01-10,2026-01-09,2026-01-17,,
M003774,West Bengal,Kirana/Grocery,Tier 2,Field sales,2025-08-16,1,1,0,0,0,0,2025-08-19,2025-08-20,,,
M003775,Uttar Pradesh,Food & Beverage,Tier 2,Referral,2025-12-04,1,1,1,1,0,1,2025-12-06,2025-12-05,2025-12-11,2026-01-08,2025-12-16
M003776,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2025-09-07,1,1,1,1,0,0,2025-09-08,2025-09-13,2025-09-17,2025-10-04,
M003777,Uttar Pradesh,Food & Beverage,Tier 1,Field sales,2026-01-11,1,0,0,0,0,0,2026-01-14,,,,
M003778,Uttar Pradesh,Kirana/Grocery,Tier 1,Online,2026-05-07,1,0,0,0,0,0,2026-05-10,,,,
M003779,Telangana,Food & Beverage,Tier 1,Partner,2026-06-25,1,1,1,1,1,0,2026-06-28,2026-06-26,2026-07-02,2026-07-24,
M003780,Bihar,Pharmacy,Tier 1,Field sales,2025-12-10,1,1,1,1,0,0,2025-12-13,2025-12-14,2025-12-16,2025-12-31,
M003781,Uttar Pradesh,Kirana/Grocery,Tier 2,Organic QR,2025-07-21,1,1,0,0,0,0,2025-07-21,2025-07-26,,,
M003782,Uttar Pradesh,Pharmacy,Tier 3+,Field sales,2025-09-22,1,0,0,0,0,0,2025-09-22,,,,
M003783,Rajasthan,Services,Tier 1,Organic QR,2025-08-08,1,1,1,1,0,0,2025-08-08,2025-08-09,2025-08-18,2025-09-10,
M003784,Maharashtra,Services,Tier 1,Field sales,2026-04-04,1,1,1,1,0,1,2026-04-05,2026-04-04,2026-04-14,2026-04-30,2026-06-01
M003785,Rajasthan,Services,Tier 1,Partner,2026-06-25,1,0,0,0,0,0,2026-06-26,,,,
M003786,Uttar Pradesh,Food & Beverage,Tier 1,Referral,2026-01-19,0,0,0,0,0,0,,,,,
M003787,Uttar Pradesh,Pharmacy,Tier 2,Field sales,2025-09-03,1,0,0,0,0,0,2025-09-03,,,,
M003788,Bihar,Fashion/Retail,Tier 1,Field sales,2025-07-08,0,0,0,0,0,0,,,,,
M003789,Bihar,Fashion/Retail,Tier 3+,Field sales,2026-06-22,0,0,0,0,0,0,,,,,
M003790,Madhya Pradesh,Kirana/Grocery,Tier 3+,Referral,2025-10-24,1,1,1,1,0,0,2025-10-24,2025-10-30,2025-11-02,2025-11-14,
M003791,Telangana,Services,Tier 2,Referral,2025-08-10,0,0,0,0,0,0,,,,,
M003792,Telangana,Kirana/Grocery,Tier 3+,Referral,2025-09-03,1,1,0,0,0,0,2025-09-05,2025-09-03,,,
M003793,Bihar,Services,Tier 2,Online,2025-10-02,1,0,0,0,0,0,2025-10-04,,,,
M003794,Rajasthan,Kirana/Grocery,Tier 3+,Referral,2026-02-25,1,1,1,0,0,0,2026-02-27,2026-03-04,2026-03-07,,
M003795,Rajasthan,Kirana/Grocery,Tier 1,Online,2026-05-22,1,0,0,0,0,0,2026-05-24,,,,
M003796,Uttar Pradesh,Services,Tier 3+,Partner,2025-10-09,1,0,0,0,0,0,2025-10-10,,,,
M003797,Bihar,Fashion/Retail,Tier 1,Field sales,2026-03-08,0,0,0,0,0,0,,,,,
M003798,Karnataka,Kirana/Grocery,Tier 2,Partner,2025-07-24,0,0,0,0,0,0,,,,,
M003799,Uttar Pradesh,Services,Tier 3+,Field sales,2025-07-04,1,1,1,1,1,0,2025-07-06,2025-07-05,2025-07-12,2025-08-02,
M003800,Maharashtra,Services,Tier 2,Field sales,2025-07-21,0,0,0,0,0,0,,,,,
M003801,Uttar Pradesh,Other,Tier 1,Field sales,2026-06-02,1,0,0,0,0,0,2026-06-04,,,,
M003802,Rajasthan,Services,Tier 1,Field sales,2026-01-29,1,1,1,1,1,0,2026-01-31,2026-02-04,2026-02-03,2026-02-27,
M003803,Uttar Pradesh,Kirana/Grocery,Tier 1,Partner,2026-04-20,1,1,1,1,0,1,2026-04-21,2026-04-24,2026-04-29,2026-05-19,2026-05-25
M003804,Telangana,Kirana/Grocery,Tier 2,Field sales,2025-07-08,1,1,1,0,0,0,2025-07-08,2025-07-15,2025-07-18,,
M003805,West Bengal,Services,Tier 2,Field sales,2025-07-09,1,0,0,0,0,0,2025-07-11,,,,
M003806,Bihar,Kirana/Grocery,Tier 2,Online,2026-05-06,1,1,1,0,0,0,2026-05-09,2026-05-09,2026-05-16,,
M003807,Uttar Pradesh,Other,Tier 3+,Organic QR,2025-08-07,1,1,1,0,0,0,2025-08-09,2025-08-14,2025-08-16,,
M003808,West Bengal,Other,Tier 1,Field sales,2025-08-26,1,1,0,0,0,0,2025-08-28,2025-08-29,,,
M003809,Uttar Pradesh,Other,Tier 3+,Field sales,2026-01-06,0,0,0,0,0,0,,,,,
M003810,Madhya Pradesh,Kirana/Grocery,Tier 2,Field sales,2026-02-07,1,0,0,0,0,0,2026-02-10,,,,
M003811,Maharashtra,Pharmacy,Tier 3+,Online,2025-09-22,1,1,1,0,0,0,2025-09-24,2025-09-25,2025-09-27,,
M003812,Karnataka,Services,Tier 3+,Field sales,2025-12-10,1,1,1,1,0,1,2025-12-11,2025-12-16,2025-12-19,2026-01-11,2026-01-06
M003813,Telangana,Kirana/Grocery,Tier 3+,Online,2026-03-04,1,0,0,0,0,0,2026-03-06,,,,
M003814,Maharashtra,Kirana/Grocery,Tier 1,Field sales,2025-12-09,1,1,0,0,0,0,2025-12-11,2025-12-15,,,
M003815,Uttar Pradesh,Kirana/Grocery,Tier 2,Referral,2025-11-17,0,0,0,0,0,0,,,,,
M003816,Karnataka,Food & Beverage,Tier 3+,Field sales,2025-07-27,1,1,1,1,0,0,2025-07-28,2025-07-27,2025-07-30,2025-08-22,
M003817,Rajasthan,Other,Tier 3+,Organic QR,2025-12-12,1,0,0,0,0,0,2025-12-13,,,,
M003818,Karnataka,Fashion/Retail,Tier 1,Field sales,2026-04-20,1,0,0,0,0,0,2026-04-21,,,,
M003819,Maharashtra,Kirana/Grocery,Tier 2,Field sales,2026-02-14,1,1,0,0,0,0,2026-02-15,2026-02-19,,,
M003820,West Bengal,Services,Tier 3+,Online,2026-05-22,0,0,0,0,0,0,,,,,
M003821,Rajasthan,Kirana/Grocery,Tier 1,Partner,2025-08-16,0,0,0,0,0,0,,,,,
M003822,West Bengal,Kirana/Grocery,Tier 2,Field sales,2025-07-05,0,0,0,0,0,0,,,,,
M003823,Uttar Pradesh,Kirana/Grocery,Tier 3+,Referral,2026-01-17,1,1,1,0,0,0,2026-01-19,2026-01-24,2026-01-25,,
M003824,Maharashtra,Services,Tier 2,Field sales,2025-09-04,1,1,1,0,0,0,2025-09-04,2025-09-07,2025-09-09,,
M003825,Uttar Pradesh,Services,Tier 1,Online,2026-02-02,1,1,1,1,1,0,2026-02-04,2026-02-06,2026-02-06,2026-02-27,
M003826,Uttar Pradesh,Fashion/Retail,Tier 2,Organic QR,2026-05-26,1,0,0,0,0,0,2026-05-27,,,,
M003827,Maharashtra,Fashion/Retail,Tier 2,Field sales,2025-11-01,1,1,1,1,1,1,2025-11-01,2025-11-04,2025-11-11,2025-11-23,2026-01-16
M003828,Madhya Pradesh,Kirana/Grocery,Tier 2,Field sales,2026-01-17,0,0,0,0,0,0,,,,,
M003829,Rajasthan,Pharmacy,Tier 2,Field sales,2026-03-06,1,0,0,0,0,0,2026-03-07,,,,
M003830,Bihar,Kirana/Grocery,Tier 2,Online,2025-08-24,0,0,0,0,0,0,,,,,
M003831,Uttar Pradesh,Food & Beverage,Tier 3+,Field sales,2026-05-24,1,1,1,0,0,0,2026-05-27,2026-05-31,2026-06-01,,
M003832,Rajasthan,Services,Tier 3+,Field sales,2025-09-13,1,1,1,1,1,0,2025-09-16,2025-09-18,2025-09-21,2025-10-18,
M003833,Karnataka,Kirana/Grocery,Tier 3+,Referral,2026-04-22,1,0,0,0,0,0,2026-04-25,,,,
M003834,West Bengal,Kirana/Grocery,Tier 2,Field sales,2026-02-26,1,1,0,0,0,0,2026-02-27,2026-03-04,,,
M003835,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2025-08-21,1,0,0,0,0,0,2025-08-23,,,,
M003836,Maharashtra,Kirana/Grocery,Tier 3+,Partner,2026-03-22,1,1,1,1,1,0,2026-03-25,2026-03-22,2026-03-29,2026-04-16,
M003837,Maharashtra,Other,Tier 1,Field sales,2025-09-10,1,1,1,1,0,0,2025-09-11,2025-09-11,2025-09-14,2025-10-15,
M003838,Rajasthan,Kirana/Grocery,Tier 2,Referral,2026-02-04,1,1,1,1,0,0,2026-02-04,2026-02-09,2026-02-11,2026-03-04,
M003839,West Bengal,Services,Tier 1,Organic QR,2026-06-16,0,0,0,0,0,0,,,,,
M003840,West Bengal,Other,Tier 2,Field sales,2026-06-13,0,0,0,0,0,0,,,,,
M003841,Bihar,Services,Tier 2,Organic QR,2026-05-15,1,1,0,0,0,0,2026-05-17,2026-05-15,,,
M003842,West Bengal,Food & Beverage,Tier 2,Field sales,2025-12-28,1,1,0,0,0,0,2025-12-30,2025-12-31,,,
M003843,Bihar,Other,Tier 2,Organic QR,2026-01-21,1,1,1,0,0,0,2026-01-21,2026-01-28,2026-01-26,,
M003844,Telangana,Kirana/Grocery,Tier 1,Organic QR,2025-10-18,1,1,1,1,0,1,2025-10-19,2025-10-21,2025-10-28,2025-11-22,2025-11-20
M003845,Rajasthan,Kirana/Grocery,Tier 1,Referral,2026-06-02,0,0,0,0,0,0,,,,,
M003846,Maharashtra,Services,Tier 2,Organic QR,2025-12-22,1,1,1,0,0,0,2025-12-25,2025-12-22,2025-12-29,,
M003847,Karnataka,Food & Beverage,Tier 3+,Referral,2026-04-08,1,1,0,0,0,0,2026-04-11,2026-04-11,,,
M003848,Uttar Pradesh,Fashion/Retail,Tier 3+,Field sales,2025-11-09,1,1,1,0,0,0,2025-11-12,2025-11-10,2025-11-18,,
M003849,Karnataka,Kirana/Grocery,Tier 3+,Online,2026-03-28,1,0,0,0,0,0,2026-03-29,,,,
M003850,West Bengal,Services,Tier 1,Field sales,2025-09-20,1,1,1,1,1,0,2025-09-23,2025-09-27,2025-09-24,2025-10-18,
M003851,West Bengal,Pharmacy,Tier 1,Referral,2026-03-25,1,1,1,1,1,0,2026-03-26,2026-03-30,2026-03-30,2026-04-29,
M003852,Telangana,Other,Tier 2,Organic QR,2025-07-17,1,1,1,0,0,0,2025-07-18,2025-07-24,2025-07-24,,
M003853,Bihar,Kirana/Grocery,Tier 2,Field sales,2025-08-08,0,0,0,0,0,0,,,,,
M003854,Uttar Pradesh,Kirana/Grocery,Tier 3+,Field sales,2025-11-06,1,1,1,0,0,0,2025-11-06,2025-11-09,2025-11-16,,
M003855,Maharashtra,Other,Tier 3+,Online,2025-12-23,1,1,0,0,0,0,2025-12-25,2025-12-30,,,
M003856,Telangana,Services,Tier 2,Referral,2026-03-17,1,1,0,0,0,0,2026-03-19,2026-03-23,,,
M003857,Karnataka,Kirana/Grocery,Tier 2,Partner,2025-11-09,1,1,1,1,1,0,2025-11-11,2025-11-14,2025-11-12,2025-12-12,
M003858,Telangana,Kirana/Grocery,Tier 3+,Field sales,2025-07-07,1,1,1,0,0,0,2025-07-10,2025-07-09,2025-07-10,,
M003859,Karnataka,Fashion/Retail,Tier 1,Organic QR,2025-10-27,1,1,1,1,1,0,2025-10-27,2025-11-02,2025-11-04,2025-11-16,
M003860,Maharashtra,Services,Tier 3+,Field sales,2025-12-08,1,1,1,1,1,1,2025-12-11,2025-12-15,2025-12-11,2025-12-28,2026-01-24
M003861,Karnataka,Services,Tier 3+,Partner,2026-01-15,1,1,1,0,0,0,2026-01-18,2026-01-16,2026-01-20,,
M003862,West Bengal,Fashion/Retail,Tier 1,Field sales,2026-02-21,1,1,1,0,0,0,2026-02-23,2026-02-27,2026-03-01,,
M003863,Maharashtra,Kirana/Grocery,Tier 3+,Referral,2025-09-29,1,1,1,0,0,0,2025-10-01,2025-10-03,2025-10-05,,
M003864,Telangana,Kirana/Grocery,Tier 3+,Partner,2026-02-08,1,1,1,0,0,0,2026-02-11,2026-02-11,2026-02-17,,
M003865,Uttar Pradesh,Services,Tier 3+,Organic QR,2026-02-16,1,0,0,0,0,0,2026-02-16,,,,
M003866,Telangana,Fashion/Retail,Tier 1,Partner,2026-04-10,1,1,0,0,0,0,2026-04-12,2026-04-12,,,
M003867,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2026-01-07,1,1,0,0,0,0,2026-01-09,2026-01-08,,,
M003868,Maharashtra,Pharmacy,Tier 2,Field sales,2026-04-22,1,1,0,0,0,0,2026-04-22,2026-04-23,,,
M003869,Rajasthan,Kirana/Grocery,Tier 1,Field sales,2025-09-19,1,1,1,1,0,1,2025-09-19,2025-09-20,2025-09-22,2025-10-11,2025-11-15
M003870,Uttar Pradesh,Kirana/Grocery,Tier 1,Field sales,2026-03-17,1,0,0,0,0,0,2026-03-17,,,,
M003871,Bihar,Other,Tier 2,Field sales,2025-07-17,1,1,1,0,0,0,2025-07-20,2025-07-22,2025-07-25,,
M003872,Uttar Pradesh,Kirana/Grocery,Tier 1,Partner,2025-08-07,1,1,0,0,0,0,2025-08-09,2025-08-09,,,
M003873,Uttar Pradesh,Kirana/Grocery,Tier 3+,Partner,2026-05-12,1,1,1,0,0,0,2026-05-15,2026-05-12,2026-05-20,,
M003874,Telangana,Fashion/Retail,Tier 2,Organic QR,2025-12-21,1,1,0,0,0,0,2025-12-24,2025-12-22,,,
M003875,Karnataka,Food & Beverage,Tier 1,Online,2026-02-12,1,1,1,0,0,0,2026-02-15,2026-02-18,2026-02-17,,
M003876,Uttar Pradesh,Food & Beverage,Tier 2,Online,2026-02-06,1,1,0,0,0,0,2026-02-08,2026-02-09,,,
M003877,Maharashtra,Fashion/Retail,Tier 1,Field sales,2026-03-11,1,1,0,0,0,0,2026-03-11,2026-03-18,,,
M003878,Telangana,Kirana/Grocery,Tier 1,Organic QR,2025-09-28,1,1,1,1,1,0,2025-09-28,2025-09-30,2025-10-06,2025-10-26,
M003879,Rajasthan,Services,Tier 2,Online,2025-09-04,1,1,1,1,0,0,2025-09-04,2025-09-06,2025-09-10,2025-09-26,
M003880,Maharashtra,Food & Beverage,Tier 2,Field sales,2025-07-16,1,1,1,1,1,0,2025-07-17,2025-07-19,2025-07-25,2025-08-07,
M003881,Maharashtra,Kirana/Grocery,Tier 2,Field sales,2026-05-12,1,1,1,0,0,0,2026-05-12,2026-05-13,2026-05-21,,
M003882,Rajasthan,Pharmacy,Tier 2,Online,2025-09-20,0,0,0,0,0,0,,,,,
M003883,Uttar Pradesh,Food & Beverage,Tier 2,Referral,2026-01-26,1,1,1,1,1,0,2026-01-26,2026-01-27,2026-02-03,2026-02-18,
M003884,Madhya Pradesh,Fashion/Retail,Tier 2,Referral,2025-12-14,1,1,1,1,0,0,2025-12-16,2025-12-20,2025-12-21,2026-01-17,
M003885,West Bengal,Other,Tier 2,Online,2025-08-29,1,0,0,0,0,0,2025-09-01,,,,
M003886,West Bengal,Fashion/Retail,Tier 3+,Field sales,2025-11-29,1,0,0,0,0,0,2025-11-30,,,,
M003887,Uttar Pradesh,Food & Beverage,Tier 2,Partner,2025-07-31,0,0,0,0,0,0,,,,,
M003888,Karnataka,Kirana/Grocery,Tier 1,Referral,2025-09-03,1,1,1,1,1,0,2025-09-03,2025-09-05,2025-09-11,2025-09-27,
M003889,Rajasthan,Other,Tier 2,Field sales,2025-08-20,0,0,0,0,0,0,,,,,
M003890,Rajasthan,Food & Beverage,Tier 3+,Field sales,2026-04-27,1,1,1,1,1,0,2026-04-27,2026-05-03,2026-05-01,2026-05-27,
M003891,Rajasthan,Pharmacy,Tier 1,Field sales,2026-01-24,1,1,1,1,1,0,2026-01-27,2026-01-26,2026-01-30,2026-02-18,
M003892,Telangana,Fashion/Retail,Tier 2,Partner,2026-06-03,1,1,0,0,0,0,2026-06-06,2026-06-09,,,
M003893,Maharashtra,Kirana/Grocery,Tier 3+,Partner,2025-12-07,1,1,1,0,0,0,2025-12-08,2025-12-08,2025-12-12,,
M003894,Karnataka,Kirana/Grocery,Tier 1,Online,2025-09-12,1,1,0,0,0,0,2025-09-13,2025-09-17,,,
M003895,Maharashtra,Services,Tier 3+,Field sales,2026-02-08,1,1,1,1,1,0,2026-02-10,2026-02-09,2026-02-11,2026-03-04,
M003896,Maharashtra,Services,Tier 2,Partner,2026-06-05,1,1,1,1,0,0,2026-06-06,2026-06-11,2026-06-14,2026-06-27,
M003897,West Bengal,Kirana/Grocery,Tier 3+,Field sales,2026-01-11,1,1,1,1,1,1,2026-01-13,2026-01-13,2026-01-19,2026-02-09,2026-03-30
M003898,Maharashtra,Services,Tier 3+,Online,2025-07-07,1,1,1,1,1,0,2025-07-09,2025-07-13,2025-07-12,2025-08-04,
M003899,Rajasthan,Fashion/Retail,Tier 3+,Organic QR,2025-10-19,0,0,0,0,0,0,,,,,
M003900,West Bengal,Food & Beverage,Tier 2,Partner,2026-06-03,1,0,0,0,0,0,2026-06-06,,,,
M003901,Telangana,Kirana/Grocery,Tier 3+,Field sales,2026-01-06,1,1,1,0,0,0,2026-01-07,2026-01-10,2026-01-09,,
M003902,Uttar Pradesh,Pharmacy,Tier 1,Field sales,2026-06-13,1,1,1,1,1,0,2026-06-15,2026-06-13,2026-06-23,2026-07-16,
M003903,Bihar,Fashion/Retail,Tier 1,Field sales,2026-01-02,0,0,0,0,0,0,,,,,
M003904,Telangana,Other,Tier 3+,Referral,2025-07-05,1,1,1,1,1,0,2025-07-06,2025-07-10,2025-07-13,2025-08-07,
M003905,Uttar Pradesh,Kirana/Grocery,Tier 2,Field sales,2026-05-15,1,1,1,1,1,1,2026-05-17,2026-05-22,2026-05-24,2026-06-06,2026-08-06
M003906,Madhya Pradesh,Fashion/Retail,Tier 3+,Referral,2026-04-05,1,1,1,1,1,0,2026-04-07,2026-04-06,2026-04-08,2026-05-04,
M003907,Bihar,Pharmacy,Tier 1,Field sales,2026-03-19,1,1,1,1,1,0,2026-03-20,2026-03-25,2026-03-29,2026-04-13,
M003908,Madhya Pradesh,Pharmacy,Tier 1,Organic QR,2026-06-20,1,1,0,0,0,0,2026-06-22,2026-06-22,,,
M003909,West Bengal,Food & Beverage,Tier 1,Field sales,2025-09-10,1,1,1,0,0,0,2025-09-10,2025-09-14,2025-09-13,,
M003910,Telangana,Kirana/Grocery,Tier 2,Field sales,2026-05-27,1,1,1,1,1,0,2026-05-30,2026-05-28,2026-06-06,2026-06-25,
M003911,Bihar,Services,Tier 1,Organic QR,2025-09-23,1,1,0,0,0,0,2025-09-25,2025-09-26,,,
M003912,Rajasthan,Kirana/Grocery,Tier 2,Field sales,2026-06-20,1,1,0,0,0,0,2026-06-21,2026-06-25,,,
M003913,Rajasthan,Kirana/Grocery,Tier 3+,Organic QR,2025-09-08,1,1,1,1,1,0,2025-09-09,2025-09-15,2025-09-15,2025-10-05,
M003914,Bihar,Other,Tier 3+,Partner,2026-01-17,1,1,0,0,0,0,2026-01-20,2026-01-19,,,
M003915,Bihar,Kirana/Grocery,Tier 3+,Field sales,2026-04-15,0,0,0,0,0,0,,,,,
M003916,West Bengal,Other,Tier 1,Organic QR,2025-07-29,0,0,0,0,0,0,,,,,
M003917,Telangana,Services,Tier 2,Partner,2025-07-25,1,1,1,0,0,0,2025-07-27,2025-07-25,2025-08-03,,
M003918,Rajasthan,Fashion/Retail,Tier 2,Field sales,2026-05-07,1,1,1,1,1,0,2026-05-10,2026-05-12,2026-05-17,2026-06-01,
M003919,Karnataka,Kirana/Grocery,Tier 1,Field sales,2025-07-23,0,0,0,0,0,0,,,,,
M003920,Rajasthan,Services,Tier 2,Field sales,2026-02-10,0,0,0,0,0,0,,,,,
M003921,Bihar,Services,Tier 3+,Field sales,2026-06-08,1,1,1,0,0,0,2026-06-11,2026-06-14,2026-06-18,,
M003922,Madhya Pradesh,Other,Tier 1,Field sales,2026-02-10,1,0,0,0,0,0,2026-02-11,,,,
